word	ipa	language	pos	concept	label
caldo	kaldo	italian	adjective	warm	0
era	ɛra	italian	verb	was	0
acqua	akkwa	italian	noun	water	0
via	via	italian	noun	way	0
noi	noi	italian	function	we	0
bene	bɛne	italian	adjective	well	0
erano	ɛrano	italian	verb	were	0
cosa	kɔza	italian	function	what	0
quando	kwando	italian	function	when	0
dove	dove	italian	function	where	0
quale	kwale	italian	function	which	0
bianco	bjaŋko	italian	adjective	white	0
chi	ki	italian	function	who	0
perché	perˈke	italian	function	why	0
volontà	volonˈta	italian	verb	will	0
con	kon	italian	function	with	0
donna	dɔnna	italian	noun	woman	0
lavoro	laˈvoro	italian	noun	work	0
mondo	mondo	italian	noun	world	0
farebbe	faˈrɛbbe	italian	verb	would	0
sì	si	italian	function	yes	0
ancora	aŋˈkora	italian	adverb	yet	0
tu	tu	italian	function	you	0
giovane	dʒoˈvane	italian	adjective	young	0
elicottero	eliˈkɔttero	italian	noun	helicopter	1
cioccolato	tʃokkoˈlato	italian	noun	chocolate	1
violino	vjoˈlino	italian	noun	violin	1
tennis	tɛnnis	italian	noun	tennis	0
microfono	mikroˈfono	italian	noun	microphone	1
fotografia	fotoɡraˈfia	italian	noun	photograph	1
telefono	teˈlɛfono	italian	noun	telephone	1
democrazia	demoˈkrattsia	italian	noun	democracy	1
filosofia	filozoˈfia	italian	noun	philosophy	1
bicicletta	bitʃiˈklɛtta	italian	noun	bicycle	1
computer	komˈpjutɛr	italian	noun	computer	1
internet	ˈintɛrnɛt	italian	noun	internet	1
sandwich	ˈsandwitʃ	italian	noun	sandwich	1
hamburger	ˈamburɡɛr	italian	noun	hamburger	1
pizza	ˈpittsa	italian	noun	pizza	0
pasta	ˈpasta	italian	noun	pasta	0
whisky	ˈwiski	italian	noun	whiskey	1
champagne	ʃamˈpaɲɲe	italian	noun	champagne	0
vodka	ˈvɔdka	italian	noun	vodka	1
gin	dʒin	italian	noun	gin	1
brandy	ˈbrandi	italian	noun	brandy	1
rum	rum	italian	noun	rum	0
tequila	teˈkila	italian	noun	tequila	1
sake	ˈsake	italian	noun	sake	1
kimono	kiˈmɔno	italian	noun	kimono	1
judo	ˈdʒudo	italian	noun	judo	1
karate	kaˈrate	italian	noun	karate	1
aikido	aˈikido	italian	noun	aikido	1
sumo	ˈsumo	italian	noun	sumo	1
tempura	temˈpura	italian	noun	tempura	1
wasabi	vaˈzabi	italian	noun	wasabi	1
sashimi	saˈʃimi	italian	noun	sashimi	1
miso	ˈmizo	italian	noun	miso	1
tifone	tiˈfone	italian	noun	typhoon	1
kamikaze	kamiˈkatse	italian	noun	kamikaze	1
emoji	eˈmɔdʒi	italian	noun	emoji	1
sudoku	suˈdɔku	italian	noun	sudoku	1
magnate	maɲˈɲate	italian	noun	tycoon	1
shogun	ʃoˈɡun	italian	noun	shogun	1
risciò	riˈʃɔ	italian	noun	rickshaw	1
ginkgo	ˈɡiŋɡo	italian	noun	ginkgo	1
shiatsu	ʃiˈatsu	italian	noun	shiatsu	1
kabuki	kaˈbuki	italian	noun	kabuki	1
kendo	ˈkɛndo	italian	noun	kendo	1
bushido	buˈʃido	italian	noun	bushido	1
zen	dzɛn	italian	noun	zen	1
wok	wɔk	italian	noun	wok	1
yin yang	jin jaŋ	italian	noun	yin_yang	1
gong	ɡɔŋ	italian	noun	gong	1
tango	ˈtaŋɡo	italian	noun	tango	1
flamenco	flaˈmɛŋko	italian	noun	flamenco	1
samba	ˈsamba	italian	noun	samba	1
bossa nova	ˈbɔssa ˈnɔva	italian	noun	bossa_nova	1
salsa	ˈsalsa	italian	noun	salsa	1
rumba	rumba	italian	noun	rumba	1
mambo	mambo	italian	noun	mambo	1
cha cha cha	tʃatʃatʃa	italian	noun	cha_cha	1
conga	koŋga	italian	noun	conga	1
merengue	mereŋge	italian	noun	merengue	1
reggae	rɛdʒːɛ	italian	noun	reggae	1
ska	ska	italian	noun	ska	1
calypso	kalipso	italian	noun	calypso	1
mariachi	marjatʃi	italian	noun	mariachi	1
fandango	fandaŋgo	italian	noun	fandango	1
bolero	bolɛro	italian	noun	bolero	1
habanera	abaneɾa	italian	noun	habanera	1
tarantella	taɾantɛlːa	italian	noun	tarantella	1
polka	polka	italian	noun	polka	1
valzer	valtsɛɾ	italian	noun	waltz	0
mazurca	madzuɾka	italian	noun	mazurka	1
folk	folk	italian	noun	folk	0
jazz	dʒɛz	italian	noun	jazz	1
blues	bluz	italian	noun	blues	1
gospel	ɡospɛl	italian	noun	gospel	1
soul	sol	italian	noun	soul	1
funk	funk	italian	noun	funk	1
disco	disko	italian	noun	disco	0
techno	tɛkno	italian	noun	techno	1
house	auzɛ	italian	noun	house	0
hip hop	ipɔp	italian	noun	hip_hop	1
rap	rap	italian	noun	rap	1
grunge	ɡɾandʒ	italian	noun	grunge	1
punk	pank	italian	noun	punk	1
rock	ɾɔk	italian	noun	rock	1
pop	pop	italian	noun	pop	1
country	kantɾi	italian	noun	country	1
bluegrass	bluɡɾas	italian	noun	bluegrass	1
reggaeton	rɛɡːaetɔn	italian	noun	reggaeton	1
bachata	batʃata	italian	noun	bachata	1
kizomba	kizomba	italian	noun	kizomba	1
zouk	zuk	italian	noun	zouk	1
cumbia	kumbja	italian	noun	cumbia	1
vallenato	vaʎenato	italian	noun	vallenato	1
fado	fado	italian	noun	fado	1
sevillana	seβiʎana	italian	noun	sevillana	1
sardana	saɾdana	italian	noun	sardana	1
jota	xota	italian	noun	jota	1
muñeira	muɲejɾa	italian	noun	muñeira	1
aurresku	auɾːesku	italian	noun	aurresku	1
cancan	kɑ̃kɑ̃	italian	noun	cancan	1
cabaret	kabaɾɛ	italian	noun	cabaret	1
vaudeville	vodvil	italian	noun	vaudeville	1
burlesco	buɾlesko	italian	noun	burlesque	1
circo	tʃiɾko	italian	noun	circus	1
rodeo	ɾodeo	italian	noun	rodeo	1
carnevale	kaɾnevale	italian	noun	carnival	0
mascherata	maskeɾata	italian	noun	masquerade	1
gala	ɡala	italian	noun	gala	1
première	pɾɛmjɛːɾ	italian	noun	premiere	0
bis	bis	italian	noun	encore	1
ovazione	ovattsjoːne	italian	noun	ovation	1
maestro	maɛstɾo	italian	noun	maestro	0
virtuoso	viɾtwoso	italian	noun	virtuoso	0
crescendo	kɾeʃɛndo	italian	noun	crescendo	0
diminuendo	diminwendo	italian	noun	diminuendo	0
fortissimo	foɾtisːimo	italian	noun	fortissimo	0
pianissimo	pjanisːimo	italian	noun	pianissimo	0
allegro	alːeɡɾo	italian	noun	allegro	0
andante	andante	italian	noun	andante	0
adagio	adaːdʒo	italian	noun	adagio	0
largo	laɾɡo	italian	noun	largo	0
presto	pɾɛsto	italian	noun	presto	0
soprano	sopɾaːno	italian	noun	soprano	0
contralto	kontɾaːlto	italian	noun	alto	0
tenore	teːnoɾe	italian	noun	tenor	0
basso	basːo	italian	noun	bass	0
baritono	baɾiːtono	italian	noun	baritone	0
falsetto	falsetto	italian	noun	falsetto	0
vibrato	vibɾaːto	italian	noun	vibrato	0
tremolo	tɾɛːmolo	italian	noun	tremolo	0
pizzicato	pitsiːkato	italian	noun	pizzicato	0
staccato	stakːaːto	italian	noun	staccato	0
legato	leɡaːto	italian	noun	legato	0
glissando	ɡlisːando	italian	noun	glissando	0
arpeggio	aɾpeddʒo	italian	noun	arpeggio	0
cadenza	kadɛntsa	italian	noun	cadenza	0
finale	fiːnale	italian	noun	finale	0
ouverture	uvɛɾtyːɾe	italian	noun	overture	0
preludio	pɾeludjo	italian	noun	prelude	0
interludio	inteɾludjo	italian	noun	interlude	0
coda	koːda	italian	noun	coda	0
motivo	moːtiːvo	italian	noun	motif	0
tema	teːma	italian	noun	theme	0
variazione	vaɾjattsjoːne	italian	noun	variation	0
improvvisazione	impɾovːizattsjoːne	italian	noun	improvisation	0
composizione	kompozittsjoːne	italian	noun	composition	0
arrangiamento	aɾːandʒamento	italian	noun	arrangement	0
orchestrazione	oɾkestrattsjoːne	italian	noun	orchestration	0
direttore	diɾɛttoːɾe	italian	noun	conductor	0
solista	soːlista	italian	noun	soloist	0
quartetto	kwaɾtetto	italian	noun	quartet	0
quintetto	kwintetto	italian	noun	quintet	0
sestetto	sɛstetto	italian	noun	sextet	0
settetto	sɛtːetto	italian	noun	septet	0
ottetto	ottetto	italian	noun	octet	0
sinfonia	sinfonia	italian	noun	symphony	0
concerto	kontʃerto	italian	noun	concerto	0
sonata	sonata	italian	noun	sonata	0
suite	switɛ	italian	noun	suite	0
rondò	rondo	italian	noun	rondo	0
fuga	fuga	italian	noun	fugue	0
canone	kanone	italian	noun	canon	0
aria	arja	italian	noun	aria	0
recitativo	retʃitativo	italian	noun	recitative	0
duetto	duetto	italian	noun	duet	0
trio	trio	italian	noun	trio	0
coro	koro	italian	noun	chorus	1
coro	koro	italian	noun	choir	1
cappella	kapːella	italian	noun	cappella	0
requiem	rekwiem	italian	noun	requiem	0
oratorio	oratorio	italian	noun	oratorio	0
cantata	kantata	italian	noun	cantata	0
messa	messa	italian	noun	mass	0
inno	inno	italian	noun	hymn	0
salmo	salmo	italian	noun	psalm	1
spiritual	spiritual	italian	noun	spiritual	1
madrigale	madrigale	italian	noun	madrigal	0
mottetto	mottetto	italian	noun	motet	1
canzone	kantsone	italian	noun	chanson	0
lied	liːt	italian	noun	lied	1
ballata	ballata	italian	noun	ballad	1
canto	kanto	italian	noun	carol	0
serenata	serenata	italian	noun	serenade	1
notturno	notturno	italian	noun	nocturne	1
studio	studio	italian	noun	étude	0
scherzo	skertso	italian	noun	scherzo	0
capriccio	kaprittʃo	italian	noun	capriccio	0
fantasia	fantazja	italian	noun	fantasia	0
rapsodia	rapsodia	italian	noun	rhapsody	1
toccata	tokːata	italian	noun	toccata	0
passacaglia	passakalja	italian	noun	passacaglia	0
ciaccona	tʃakkona	italian	noun	chaconne	0
pavana	pavana	italian	noun	pavane	1
sarabanda	sarabanda	italian	noun	sarabande	1
giga	dʒiɡa	italian	noun	gigue	1
minuetto	minuetto	italian	noun	minuet	1
gavotta	ɡavotta	italian	noun	gavotte	1
bourrée	buʁe	italian	noun	bourree	1
allemanda	alːemanda	italian	noun	allemande	1
corrente	korrente	italian	noun	courante	1
tarantola	tarantola	italian	noun	tarantula	1
pinguino	piŋɡwino	italian	noun	penguin	1
koala	koala	italian	noun	koala	1
panda	panda	italian	noun	panda	1
lama	lama	italian	noun	llama	1
alpaca	alpaka	italian	noun	alpaca	1
vigogna	vidʒoɲa	italian	noun	vicuña	1
cincillà	tʃintʃilla	italian	noun	chinchilla	1
capibara	kapibara	italian	noun	capybara	1
iguana	iɡwana	italian	noun	iguana	1
anaconda	anakonda	italian	noun	anaconda	1
cobra	kobra	italian	noun	cobra	1
piranha	piranja	italian	noun	piranha	1
barracuda	barrakuda	italian	noun	barracuda	1
squalo	skwalo	italian	noun	shark	0
balena	balena	italian	noun	whale	0
delfino	delfino	italian	noun	dolphin	1
polpo	polpo	italian	noun	octopus	0
medusa	meduza	italian	noun	jellyfish	0
stella marina	stella marina	italian	noun	starfish	0
cavalluccio marino	kavalutʃːo marino	italian	noun	seahorse	0
aragosta	araɡosta	italian	noun	lobster	0
granchio	ɡrankjo	italian	noun	crab	0
gamberetto	ɡamberetto	italian	noun	shrimp	0
ostrica	ostrika	italian	noun	oyster	0
cozza	kottsa	italian	noun	mussel	0
vongola	voŋɡola	italian	noun	clam	0
capesante	kapesante	italian	noun	scallop	0
calamaro	kalamaro	italian	noun	squid	0
riccio di mare	rittʃo di mare	italian	noun	urchin	0
corallo	koralːo	italian	noun	coral	0
anemone	anemone	italian	noun	anemone	1
plancton	plankton	italian	noun	plankton	1
alghe	alɡe	italian	noun	algae	0
alga marina	alɡa marina	italian	noun	seaweed	0
kelp	kelp	italian	noun	kelp	1
scogliera	skoʎʎera	italian	noun	reef	0
laguna	laɡuna	italian	noun	lagoon	1
atollo	atollo	italian	noun	atoll	1
arcipelago	arkipɛlaɡo	italian	noun	archipelago	1
penisola	penizola	italian	noun	peninsula	1
istmo	istmo	italian	noun	isthmus	1
fiordo	fjordo	italian	noun	fjord	1
geyser	ɡeizer	italian	noun	geyser	1
ghiacciaio	ɡjakːaʧːo	italian	noun	glacier	0
iceberg	aitsberg	italian	noun	iceberg	0
taiga	taiga	italian	noun	taiga	1
savana	savana	italian	noun	savanna	1
prateria	prateria	italian	noun	prairie	0
steppa	steppa	italian	noun	steppe	1
deserto	dezɛrto	italian	noun	desert	0
oasi	oazi	italian	noun	oasis	1
mesa	mesa	italian	noun	mesa	1
poggio	poddʒo	italian	noun	butte	0
altopiano	altopjano	italian	noun	plateau	0
valle	valle	italian	noun	valley	0
gola	gola	italian	noun	gorge	0
burrone	burrone	italian	noun	ravine	0
vetta	vetta	italian	noun	summit	0
picco	pikko	italian	noun	peak	0
cresta	kresta	italian	noun	ridge	0
pendio	pendjo	italian	noun	slope	0
scogliera	skoljera	italian	noun	cliff	0
masso	masso	italian	noun	boulder	0
ciottolo	tjottolo	italian	noun	pebble	0
sabbia	sabbja	italian	noun	sand	0
duna	duna	italian	noun	dune	1
spiaggia	spjaddja	italian	noun	beach	0
riva	riva	italian	noun	shore	0
costa	kosta	italian	noun	coast	0
baia	baja	italian	noun	bay	0
insenatura	insenatura	italian	noun	cove	0
porto	porto	italian	noun	harbor	0
molo	molo	italian	noun	dock	0
molo	molo	italian	noun	pier	0
banchina	bankina	italian	noun	wharf	0
marina	marina	italian	noun	marina	1
yacht	jot	italian	noun	yacht	1
barca a vela	barkaavela	italian	noun	sailboat	0
catamarano	katamarano	italian	noun	catamaran	1
trimarano	trimarano	italian	noun	trimaran	1
canoa	kanoa	italian	noun	canoe	1
zattera	zattera	italian	noun	raft	0
gommone	gommone	italian	noun	dinghy	0
sottomarino	sottomarino	italian	noun	submarine	1
cacciatorpediniere	kattʃatorpedinjere	italian	noun	destroyer	0
incrociatore	inkrotsatore	italian	noun	cruiser	0
fregata	fregata	italian	noun	frigate	1
corvetta	korvetta	italian	noun	corvette	1
goletta	goletta	italian	noun	schooner	0
brigantino	brigantino	italian	noun	brigantine	1
galeone	galeone	italian	noun	galleon	1
caravella	karavella	italian	noun	caravel	1
dhow	dau	italian	noun	dhow	1
giunca	dʒunka	italian	noun	junk	0
sampan	sampan	italian	noun	sampan	1
gondola	gondola	italian	noun	gondola	0
punt	punt	italian	noun	punt	0
traghetto	tragetto	italian	noun	ferry	0
chiatta	kjatta	italian	noun	barge	0
rimorchiatore	rimorkatore	italian	noun	tugboat	0
hovercraft	hoverkraft	italian	noun	hovercraft	1
moto d'acqua	moto dakwa	italian	noun	jetski	0
tsunami	tsunami	portuguese	noun	tsunami	1
maçã	masã	portuguese	noun	apple	0
reunião	ʁeunjãw	portuguese	noun	meeting	0
caminhar	kaminjaʁ	portuguese	verb	walk	0
karaokê	kaɾaokɛ	portuguese	noun	karaoke	1
gato	gatu	portuguese	noun	cat	0
elite	elite	portuguese	noun	elite	1
correr	koʁeʁ	portuguese	verb	run	0
sushi	suʃi	portuguese	noun	sushi	1
cachorro	kaʃoʁu	portuguese	noun	dog	0
balé	bale	portuguese	noun	ballet	1
casa	kaza	portuguese	noun	house	0
culinária	kulinaɾjɐ	portuguese	noun	cuisine	0
árvore	aʁvoɾi	portuguese	noun	tree	0
gourmet	guʁme	portuguese	noun	gourmet	1
rio	ʁiu	portuguese	noun	river	0
restaurante	ʁestauʁɐ̃tʃi	portuguese	noun	restaurant	0
pássaro	pasɐɾu	portuguese	noun	bird	0
jardim de infância	ʒaʁdʒĩdʒĩfãsiɐ	portuguese	noun	kindergarten	0
peixe	pejʃi	portuguese	noun	fish	0
zeitgeist	tsaɪtɡaɪst	portuguese	noun	zeitgeist	1
urso	uʁsu	portuguese	noun	bear	0
schadenfreude	ʃaːdɛnˌfʁɔʏdə	portuguese	noun	schadenfreude	1
cadeira	kadejɾa	portuguese	noun	chair	0
álgebra	alʒebɾa	portuguese	noun	algebra	1
mesa	meza	portuguese	noun	table	0
algoritmo	algɔɾitmu	portuguese	noun	algorithm	1
sapato	sapatu	portuguese	noun	shoe	0
zero	zeɾu	portuguese	noun	zero	1
camisa	kamiza	portuguese	noun	shirt	0
café	kafe	portuguese	noun	coffee	0
carro	kaʁu	portuguese	noun	car	0
piano	pjanu	portuguese	noun	piano	1
estrada	estɾada	portuguese	noun	road	0
ópera	ɔpɛɾa	portuguese	noun	opera	1
livro	livɾu	portuguese	noun	book	0
carma	kaʁma	portuguese	noun	karma	1
caneta	kaneta	portuguese	noun	pen	0
ioga	jɔga	portuguese	noun	yoga	1
leite	lejti	portuguese	noun	milk	0
safári	safɐɾi	portuguese	noun	safari	1
pão	pãw	portuguese	noun	bread	0
zebra	zebɾa	portuguese	noun	zebra	1
nuvem	nuvẽ	portuguese	noun	cloud	0
caiaque	kajaki	portuguese	noun	kayak	1
chuva	ʃuva	portuguese	noun	rain	0
iglu	iglu	portuguese	noun	igloo	1
neve	nevi	portuguese	noun	snow	0
samurai	samuɾaj	portuguese	noun	samurai	1
tempestade	tẽpɛʃtadʒi	portuguese	noun	storm	0
mangá	mãɡa	portuguese	noun	manga	1
vento	vẽtu	portuguese	noun	wind	0
anime	anime	portuguese	noun	anime	1
fogo	fogu	portuguese	noun	fire	0
haicai	haikaj	portuguese	noun	haiku	1
gelo	ʒelu	portuguese	noun	ice	0
origami	oɾiɡami	portuguese	noun	origami	1
rocha	ʁoʃa	portuguese	noun	rock	1
ninja	ninja	portuguese	noun	ninja	1
terra	teʁa	portuguese	noun	earth	0
futon	futõ	portuguese	noun	futon	1
céu	sew	portuguese	noun	sky	0
lámen	lamẽ	portuguese	noun	ramen	1
mão	mãw	portuguese	noun	hand	0
tofu	tofu	portuguese	noun	tofu	1
pé	pej	portuguese	noun	foot	0
bonsai	bõsaj	portuguese	noun	bonsai	1
olho	oʎu	portuguese	noun	eye	0
gueixa	ɡejʃa	portuguese	noun	geisha	1
nariz	naɾiz	portuguese	noun	nose	0
chique	ʃiki	portuguese	adjective	chic	1
boca	boka	portuguese	noun	mouth	0
clichê	kliʃe	portuguese	noun	cliché	1
cabelo	kabelo	portuguese	noun	hair	0
decoração	desekoɾasãw	portuguese	noun	décor	1
braço	bɾasu	portuguese	noun	arm	0
conjunto	kõʒũtu	portuguese	noun	ensemble	0
perna	peʁna	portuguese	noun	leg	0
fachada	faʃada	portuguese	noun	façade	0
coração	koɾasãw	portuguese	noun	heart	0
gênero	ʒɛnɛɾu	portuguese	noun	genre	0
osso	osu	portuguese	noun	bone	0
ligação	ligaˈsãw	portuguese	noun	liaison	0
porta	pɔɾta	portuguese	noun	door	0
matinê	matine	portuguese	noun	matinée	1
janela	ʒanɛla	portuguese	noun	window	0
ingênuo	ĩʒẽwu	portuguese	adjective	naïve	0
parede	paɾedʒi	portuguese	noun	wall	0
currículo	kuʁikulu	portuguese	noun	résumé	0
chão	ʃãw	portuguese	noun	floor	0
silhueta	silwetɐ	portuguese	noun	silhouette	1
telhado	teʎadu	portuguese	noun	roof	0
lembrança	lẽbɾãsɐ	portuguese	noun	souvenir	0
cama	kama	portuguese	noun	bed	0
sósia	sɔzjɐ	portuguese	noun	doppelganger	0
mãe	mãj	portuguese	noun	mother	0
desejo de viajar	dezɛʒu dʒi viaʒaʁ	portuguese	noun	wanderlust	0
pai	paj	portuguese	noun	father	0
angústia	ãɡustiɐ	portuguese	noun	angst	0
irmã	iʁmãj	portuguese	noun	sister	0
blitz	blits	portuguese	noun	blitz	1
irmão	iʁmɐ̃w̃	portuguese	noun	brother	0
rotisseria	ʁotiseˈɾiɐ	portuguese	noun	delicatessen	0
criança	kɾiˈɐ̃sɐ	portuguese	noun	child	0
imitação	imitɐˈsɐ̃w̃	portuguese	noun	ersatz	0
amigo	aˈmigu	portuguese	noun	friend	0
festival	fɛstiˈvaw	portuguese	noun	fest	1
professor	pɾofɛˈsoɾ	portuguese	noun	teacher	0
saúde	saˈudʒi	portuguese	noun	gesundheit	0
estudante	istuˈdɐ̃tʃi	portuguese	noun	student	0
interior	ĩteˈɾioɾ	portuguese	noun	hinterland	0
manhã	mɐ̃ˈɲɐ̃w̃	portuguese	noun	morning	0
estragado	istɾɐˈɡadu	portuguese	noun	kaput	0
noite	ˈnojtʃi	portuguese	noun	night	0
leitmotiv	lɛitmɔˈtʃiv	portuguese	noun	leitmotif	1
dia	ˈd͡ʒiɐ	portuguese	noun	day	0
poltergeist	pɔltɛɾˈɡaistʃi	portuguese	noun	poltergeist	1
ano	ˈɐnu	portuguese	noun	year	0
mochila	muˈʃilɐ	portuguese	noun	rucksack	0
comer	kuˈmeɾ	portuguese	verb	eat	0
discurso	disˈkuʁsu	portuguese	noun	spiel	0
dormir	doʁˈmiʁ	portuguese	verb	sleep	0
super	suˈpeɾ	portuguese	noun	uber	0
pular	puˈlaɾ	portuguese	verb	jump	0
proibido	pɾojˈbidu	portuguese	verb	verboten	0
sentar	sẽˈtaɾ	portuguese	verb	sit	0
criança prodígio	kɾiˈɐ̃sɐ pɾoˈdʒiu	portuguese	noun	wunderkind	0
ficar de pé	fiˈkaɾ dʒi ˈpe	portuguese	verb	stand	0
açúcar	aˈsukaɾ	portuguese	noun	sugar	1
abrir	aˈbɾiɾ	portuguese	verb	open	0
algodão	awɡoˈdɐ̃w̃	portuguese	noun	cotton	1
fechar	feˈʃaɾ	portuguese	verb	close	0
revista	ʁeˈvistɐ	portuguese	noun	magazine	0
dar	daɾ	portuguese	verb	give	0
sofá	soˈfa	portuguese	noun	sofa	1
pegar	peˈɡaɾ	portuguese	verb	take	0
álcool	ˈawkwɔw	portuguese	noun	alcohol	1
fazer	faˈzeɾ	portuguese	verb	make	0
girafa	ʒiˈɾafɐ	portuguese	noun	giraffe	1
ler	leɾ	portuguese	verb	read	0
risco	ˈʁisku	portuguese	noun	hazard	0
escrever	isˈkɾeveɾ	portuguese	verb	write	0
pote	ˈpoti	portuguese	noun	jar	0
cantar	kɐ̃ˈtaɾ	portuguese	verb	sing	0
limão	liˈmɐ̃w̃	portuguese	noun	lemon	0
dançar	dɐ̃ˈsaɾ	portuguese	verb	dance	0
colchão	kuˈʎɐ̃w̃	portuguese	noun	mattress	0
trabalhar	tɾabaˈʎaɾ	portuguese	verb	work	0
tarifa	taˈɾifɐ	portuguese	noun	tariff	1
aprender	apɾẽˈdeɾ	portuguese	verb	learn	0
macho	ˈmaxu	portuguese	noun	macho	1
feliz	feˈliz	portuguese	adjective	happy	0
festa	ˈfestɐ	portuguese	noun	fiesta	0
triste	ˈtɾistʃi	portuguese	adjective	sad	0
soneca	soˈnesɐ	portuguese	noun	siesta	0
grande	ˈɡɾɐ̃dʒi	portuguese	adjective	big	0
praça	ˈpɾasɐ	portuguese	noun	plaza	0
pequeno	peˈkenu	portuguese	adjective	small	0
pátio	ˈpatʃu	portuguese	noun	patio	1
quente	ˈkẽtʃi	portuguese	adjective	hot	0
guerrilheiro	ɡeʁiʎeɾu	portuguese	noun	guerrilla	1
frio	ˈfɾiu	portuguese	adjective	cold	0
tornado	toʁˈnadu	portuguese	noun	tornado	1
novo	ˈnovu	portuguese	adjective	new	0
cânion	ˈkɐ̃njõ	portuguese	noun	canyon	1
velho	ˈveʎu	portuguese	adjective	old	0
bonança	boˈnɐ̃sɐ	portuguese	noun	bonanza	1
rapidamente	ʁapidaˈmẽtʃi	portuguese	adverb	quickly	0
burrito	buˈʁitu	portuguese	noun	burrito	1
lentamente	lẽtaˈmẽtʃi	portuguese	adverb	slowly	0
quesadilla	kɛzaˈdʒiʎɐ	portuguese	noun	quesadilla	1
sempre	ˈsẽpɾi	portuguese	adverb	always	0
taco	ˈtaku	portuguese	noun	taco	1
nunca	ˈnũkɐ	portuguese	adverb	never	0
nacho	ˈnaʃu	portuguese	noun	nacho	1
banana	baˈnanɐ	portuguese	noun	banana	1
poncho	ˈpõʃu	portuguese	noun	poncho	1
grama	ˈgɾɐmɐ	portuguese	noun	grass	0
vigilante	viʒiˈlɐ̃tʃi	portuguese	noun	vigilante	0
flor	floʁ	portuguese	noun	flower	0
fresco	ˈfɾesku	portuguese	noun	fresco	1
montanha	mõˈtɐɲɐ	portuguese	noun	mountain	0
estúdio	isˈtudʒiu	portuguese	noun	studio	1
amor	aˈmoɾ	portuguese	verb	love	0
vulcão	vukwãw̃	portuguese	noun	volcano	0
pensar	pẽˈsaɾ	portuguese	verb	think	0
inferno	ĩˈfeʁnu	portuguese	noun	inferno	0
forte	ˈfɔɾtʃi	portuguese	adjective	strong	0
estuque	isˈtuki	portuguese	noun	stucco	1
fraco	ˈfɾaku	portuguese	adjective	weak	0
cappuccino	kaputʃiˈnu	portuguese	noun	cappuccino	1
limpar	lĩˈpaɾ	portuguese	adjective	clean	0
expresso	isˈpɾɛsu	portuguese	noun	espresso	1
sonho	ˈsoɲu	portuguese	verb	dream	0
bravo	ˈbɾavu	portuguese	adverb	bravo	1
construir	kõstɾuˈiɾ	portuguese	verb	build	0
nirvana	niɾˈvanɐ	portuguese	noun	nirvana	1
crescer	kɾesˈseɾ	portuguese	verb	grow	0
bangalô	bɐ̃ɡaˈlo	portuguese	noun	bungalow	1
planta	ˈplɐ̃tɐ	portuguese	noun	plant	0
selva	ˈselvɐ	portuguese	noun	jungle	1
colheita	kolˈhejtɐ	portuguese	noun	harvest	0
pijama	piˈʒamɐ	portuguese	noun	pajamas	1
cozinhar	koziˈɲaɾ	portuguese	verb	cook	0
xampu	ʃɐ̃ˈpu	portuguese	noun	shampoo	1
assar	aˈsaɾ	portuguese	verb	bake	0
bandido	bɐ̃ˈdidu	portuguese	noun	thug	0
desenhar	dizẽˈɲaɾ	portuguese	verb	draw	0
avatar	avaˈtaɾ	portuguese	noun	avatar	1
pintar	pĩˈtaɾ	portuguese	verb	paint	0
guru	ˈguɾu	portuguese	noun	guru	1
brincar	bɾĩˈkaɾ	portuguese	verb	play	0
vodu	ˈvodu	portuguese	noun	voodoo	1
estudar	isˈtudaɾ	portuguese	verb	study	0
marimba	maˈɾĩbɐ	portuguese	noun	marimba	1
ensinar	ẽziˈnaɾ	portuguese	verb	teach	0
mojo	ˈmoʒu	portuguese	noun	mojo	1
ajudar	aʒuˈdaɾ	portuguese	verb	help	0
banjo	ˈbɐ̃ʒu	portuguese	noun	banjo	1
perguntar	peɾɡũˈtaɾ	portuguese	verb	ask	0
tundra	ˈtũdɾɐ	portuguese	noun	tundra	1
responder	ʁesˈpõdeɾ	portuguese	verb	answer	0
anoraque	anɔˈɾakɨ	portuguese	noun	anorak	1
chamar	ʃaˈmaɾ	portuguese	verb	call	0
tobogã	tobuˈɡɐ̃	portuguese	noun	toboggan	1
nome	ˈnomi	portuguese	noun	name	0
bumerangue	bumeˈɾɐ̃ɡi	portuguese	noun	boomerang	1
ouvir	owˈviɾ	portuguese	verb	listen	0
canguru	kɐ̃ɡuˈɾu	portuguese	noun	kangaroo	1
animal	aniˈmaw	portuguese	noun	Animal	0
artista	aɾˈtʃistɐ	portuguese	noun	Artist	0
banco	ˈbɐ̃ku	portuguese	noun	Bank	0
capital	kɐpiˈtaw	portuguese	noun	Capital	0
centro	ˈsẽtɾu	portuguese	noun	Center	0
cinema	siˈnɛmɐ	portuguese	noun	Cinema	1
cidade	siˈdadʒi	portuguese	noun	City	0
cor	koʁ	portuguese	noun	Color	0
comédia	koˈmɛdʒiɐ	portuguese	noun	Comedy	1
cultura	kuwˈtuɾɐ	portuguese	noun	Culture	0
doutor	doutoɾ	portuguese	noun	Doctor	0
drama	ˈdɾamɐ	portuguese	noun	Drama	1
economia	ekonomiɐ	portuguese	noun	Economy	1
emoção	emoˈsãw	portuguese	noun	Emotion	1
energia	eneɾˈʒiɐ	portuguese	noun	Energy	0
exemplo	iʃˈsẽplu	portuguese	noun	Example	0
família	faˈmiʎɐ	portuguese	noun	Family	0
