word	ipa	language	pos	concept	label
impostare	impostare	italian	verb	set	0
montagna	montaɲɲa	italian	noun	mountain	0
cuore	kwɔre	italian	noun	heart	0
dare	dare	italian	verb	give	0
nuvola	nwɔla	italian	noun	cloud	0
luce	lutʃe	italian	noun	light	0
scarpa	ʃkarpa	italian	noun	shoe	0
scuro	skuro	italian	adjective	dark	0
letto	lɛto	italian	noun	bed	0
nero	nero	italian	adjective	black	0
mio	mio	italian	function	my	0
via	via	italian	noun	way	0
ancora	aŋkora	italian	adverb	yet	0
padre	padre	italian	noun	father	0
cacciare	kattʃare	italian	verb	hunt	0
glissando	ɡlisando	italian	noun	glissando	0
testa	testa	italian	noun	head	0
sentire	sentire	italian	verb	feel	0
cielo	tʃɛlo	italian	noun	sky	0
corpo	kɔrpo	italian	noun	body	0
prateria	prateria	italian	noun	prairie	0
goletta	goletta	italian	noun	schooner	0
sopra	sopra	italian	function	over	0
vero	vɛro	italian	adjective	true	0
falsetto	falsetto	italian	noun	falsetto	0
un altro	unaltro	italian	function	another	0
scogliera	skoʎʎera	italian	noun	reef	0
presto	pɾɛsto	italian	noun	presto	0
anno	ano	italian	noun	year	0
virtuoso	viɾtwoso	italian	noun	virtuoso	0
opinione	opinjone	italian	noun	opinion	0
buongustaio	bwɔŋɡwastajo	italian	noun	gourmet	0
visione	vizjone	italian	noun	vision	0
ora	ora	italian	function	now	0
benché	beŋke	italian	function	although	0
tenere	tenere	italian	verb	hold	0
interesse	interesse	italian	noun	interest	0
tagliare	taʎʎare	italian	verb	cut	0
largo	laɾɡo	italian	noun	largo	0
moto d'acqua	motodakwa	italian	noun	jetski	0
ostrica	ostrika	italian	noun	oyster	0
fresco	fresko	italian	adjective	cool	0
banchina	bankina	italian	noun	wharf	0
bambino	bambino	italian	noun	child	0
basso	baso	italian	noun	bass	0
fuga	fuga	italian	noun	fugue	0
ghiacciaio	ɡjakaʧo	italian	noun	glacier	0
fortissimo	foɾtisimo	italian	noun	fortissimo	0
giovane	dʒovane	italian	adjective	young	0
est	est	italian	noun	east	0
potrebbe	potrebbe	italian	verb	might	0
vento	vɛnto	italian	noun	wind	0
studio	studio	italian	noun	étude	0
rispondere	rispondere	italian	verb	answer	0
leggere	lɛddʒere	italian	verb	read	0
giustizia	dʒustittsja	italian	noun	justice	0
primo	primo	italian	adjective	first	0
pensare	pensare	italian	verb	think	0
cappella	kapella	italian	noun	cappella	0
manuale	manuale	italian	noun	manual	0
cultura	kultura	italian	noun	culture	0
aria	arja	italian	noun	aria	0
lasciare	laʃʃare	italian	verb	let	0
anche	aŋke	italian	adverb	too	0
lungo	luŋgo	italian	function	along	0
da	da	italian	function	from	0
mappa	mappa	italian	noun	map	0
pianissimo	pjanisimo	italian	noun	pianissimo	0
chiudere	kjudere	italian	verb	shut	0
combattere	kombattere	italian	verb	fight	0
desiderio di viaggiare	deziderjodivjadʒare	italian	noun	wanderlust	0
pane	panɛ	italian	noun	bread	0
situazione	situattsjone	italian	noun	situation	0
allegro	aleɡɾo	italian	noun	allegro	0
paura	paura	italian	noun	fear	0
sentire	sentire	italian	verb	hear	0
sedia	sɛdja	italian	noun	chair	0
debole	dɛbɔle	italian	adjective	weak	0
su	su	italian	function	on	0
tutto	tutto	italian	function	all	0
nutrire	nutrire	italian	verb	feed	0
coprire	koprire	italian	verb	cover	0
ma	ma	italian	function	but	0
metallo	metallo	italian	noun	metal	0
spiaggia	spjaddja	italian	noun	beach	0
capesante	kapesante	italian	noun	scallop	0
oggi	ɔddʒi	italian	noun	today	0
felice	felitʃe	italian	adjective	happy	0
espresso	ɛsprɛsso	italian	noun	espresso	0
cinque	tʃiŋkwe	italian	adjective	five	0
valzer	valtsɛɾ	italian	noun	waltz	0
iceberg	aitsberg	italian	noun	iceberg	0
caffè	kaffe	italian	noun	coffee	0
ristorante	ristorante	italian	noun	restaurant	0
colore	kolore	italian	noun	color	0
rivista	rivista	italian	noun	magazine	0
macchina	makkina	italian	noun	car	0
fiume	fjume	italian	noun	river	0
volontà	volonta	italian	verb	will	0
cavallo	kavallo	italian	noun	horse	0
persona	persona	italian	noun	person	0
baia	baja	italian	noun	bay	0
ogni	oɲi	italian	function	each	0
cappuccino	kapputtʃino	italian	noun	cappuccino	0
tema	tema	italian	noun	theme	0
traghetto	tragetto	italian	noun	ferry	0
ascoltare	askoltare	italian	verb	listen	0
oratorio	oratorio	italian	noun	oratorio	0
rimorchiatore	rimorkatore	italian	noun	tugboat	0
bordo	bordo	italian	function	edge	0
numero	numero	italian	noun	number	0
aprire	aprire	italian	verb	open	0
variazione	vaɾjattsjone	italian	noun	variation	0
chi	ki	italian	function	who	0
sapere	sapere	italian	verb	know	0
sonata	sonata	italian	noun	sonata	0
alghe	alɡe	italian	noun	algae	0
quartetto	kwaɾtetto	italian	noun	quartet	0
piede	pjede	italian	noun	foot	0
recitativo	retʃitativo	italian	noun	recitative	0
uccello	uttʃɛllo	italian	noun	bird	0
fermare	fermare	italian	verb	stop	0
muovere	mwovere	italian	verb	move	0
contare	kontare	italian	verb	count	0
noi	noi	italian	function	us	0
tavolo	tavolo	italian	noun	table	0
oro	oro	italian	function	gold	0
io	io	italian	function	i	0
qui	kwi	italian	function	here	0
giustiziere	dʒuˌstitsjɛre	italian	noun	vigilante	0
e	e	italian	function	and	0
da	da	italian	function	by	0
poggio	poddʒo	italian	noun	butte	0
concerto	kontʃerto	italian	noun	concerto	0
sabbia	sabbja	italian	noun	sand	0
carta	karta	italian	noun	paper	0
era	ɛra	italian	verb	was	0
il	il	italian	function	the	0
camminare	kamminare	italian	verb	walk	0
momento	momento	italian	noun	moment	0
asilo	azilo	italian	noun	kindergarten	0
orso	ɔrso	italian	noun	bear	0
dire	dire	italian	verb	tell	0
molto	molto	italian	adverb	very	0
alcuni	alkuni	italian	function	some	0
camminata	kamminata	italian	verb	walk	0
porto	porto	italian	noun	harbor	0
andante	andante	italian	noun	andante	0
ridere	ridere	italian	verb	laugh	0
scienza	ʃjentsa	italian	noun	science	0
sinfonia	sinfonia	italian	noun	symphony	0
allora	allora	italian	function	then	0
doppio	dɔppjo	italian	noun	doppelganger	0
via	via	italian	function	away	0
composizione	kompozittsjone	italian	noun	composition	0
nazione	nattsjone	italian	noun	nation	0
erano	ɛrano	italian	verb	were	0
tra	tra	italian	function	between	0
mai	mai	italian	adverb	never	0
preludio	pɾeludjo	italian	noun	prelude	0
freddo	frɛddo	italian	adjective	cold	0
cozza	kottsa	italian	noun	mussel	0
studio	studjo	italian	noun	studio	0
banjo	bɐ̃ʒu	portuguese	noun	banjo	1
ovação	ovasãw	portuguese	noun	ovation	1
barítono	baɾitɔnu	portuguese	noun	baritone	1
country	kʌntɾi	portuguese	noun	country	1
tarifa	taɾifɐ	portuguese	noun	tariff	1
anaconda	anakõdɐ	portuguese	noun	anaconda	1
panda	pɐ̃dɐ	portuguese	noun	panda	1
fantasia	fɐ̃tasjɐ	portuguese	noun	fantasia	1
guru	guɾu	portuguese	noun	guru	1
chacona	ʃakɔnɐ	portuguese	noun	chaconne	1
jet ski	ʒɛtski	portuguese	noun	jetski	1
mangá	mãɡa	portuguese	noun	manga	1
rapsódia	ʁapsodʒiɐ	portuguese	noun	rhapsody	1
arpejo	aɾpeʒu	portuguese	noun	arpeggio	1
estúdio	istudʒiu	portuguese	noun	studio	1
estuque	istuki	portuguese	noun	stucco	1
crescendo	kɾɛʃẽdu	portuguese	noun	crescendo	1
conga	kõɡɐ	portuguese	noun	conga	1
iate	jatʃi	portuguese	noun	yacht	1
internet	ĩtɛʁnɛtʃi	portuguese	noun	internet	1
moteto	motetu	portuguese	noun	motet	1
rock	ɾɔk	portuguese	noun	rock	1
ninja	ninja	portuguese	noun	ninja	1
pianíssimo	pjanisĩmu	portuguese	noun	pianissimo	1
mazurca	mazuɾkɐ	portuguese	noun	mazurka	1
catamarã	katamaɾɐ̃	portuguese	noun	catamaran	1
decoração	desekoɾasãw	portuguese	noun	décor	1
internet	ĩtɛɾnɛtʃi	portuguese	noun	internet	1
bushidô	buʃido	portuguese	noun	bushido	1
fandango	fɐ̃dɐ̃gu	portuguese	noun	fandango	1
brandy	bɾɐ̃dʒi	portuguese	noun	brandy	1
chique	ʃiki	portuguese	adjective	chic	1
fuga	fugɐ	portuguese	noun	fugue	1
fiorde	fjɔɾdʃi	portuguese	noun	fjord	1
política	politikɐ	portuguese	noun	politics	1
coro	koɾu	portuguese	noun	choir	1
nirvana	niɾvanɐ	portuguese	noun	nirvana	1
barracuda	baʁakudɐ	portuguese	noun	barracuda	1
pijama	piʒamɐ	portuguese	noun	pajamas	1
submarino	submaɾinu	portuguese	noun	submarine	1
suíte	switʃi	portuguese	noun	suite	1
noturno	notuɾnu	portuguese	noun	nocturne	1
soul	sol	portuguese	noun	soul	1
bangalô	bɐ̃ɡalo	portuguese	noun	bungalow	1
jazz	ʒæz	portuguese	noun	jazz	1
quinteto	kĩtetu	portuguese	noun	quintet	1
microfone	mikɾufoni	portuguese	noun	microphone	1
sarabanda	saɾabɐ̃dɐ	portuguese	noun	sarabande	1
shiatsu	ɕiatsu	portuguese	noun	shiatsu	1
emoção	emosãw	portuguese	noun	emotion	1
blitz	blits	portuguese	noun	blitz	1
pinguim	pĩɡĩ	portuguese	noun	penguin	1
caratê	kaɾate	portuguese	noun	karate	1
aikidô	ajkido	portuguese	noun	aikido	1
avatar	avataɾ	portuguese	noun	avatar	1
marimba	maɾĩbɐ	portuguese	noun	marimba	1
riquixá	ʁikiʃa	portuguese	noun	rickshaw	1
ioga	jɔga	portuguese	noun	yoga	1
rondó	ʁõdɔ	portuguese	noun	rondo	1
chocolate	ʃokolatʃi	portuguese	noun	chocolate	1
caiaque	kajaki	portuguese	noun	kayak	1
tequila	tɛkila	portuguese	noun	tequila	1
schadenfreude	ʃadɛnˌfʁɔʏdə	portuguese	noun	schadenfreude	1
allegro	alɛɡɾu	portuguese	noun	allegro	1
trio	tɾiu	portuguese	noun	trio	1
música	muzikɐ	portuguese	noun	music	1
pop	pɔp	portuguese	noun	pop	1
tarântula	taɾɐ̃tulɐ	portuguese	noun	tarantula	1
guerrilheiro	ɡeʁiʎeɾu	portuguese	noun	guerrilla	1
sashimi	saʃimi	portuguese	noun	sashimi	1
dhow	daw	portuguese	noun	dhow	1
virtuoso	viɾtuwuzu	portuguese	noun	virtuoso	1
tremolo	tɾɛmolu	portuguese	noun	tremolo	1
clichê	kliʃe	portuguese	noun	cliché	1
gourmet	guʁme	portuguese	noun	gourmet	1
pizzicato	pitsikatu	portuguese	noun	pizzicato	1
vibrato	vibɾatu	portuguese	noun	vibrato	1
programa	pɾoɡɾɐmɐ	portuguese	noun	program	1
habanera	abaneɾɐ	portuguese	noun	habanera	1
capivara	kapivaɾɐ	portuguese	noun	capybara	1
expresso	ispɾɛsu	portuguese	noun	espresso	1
giga	ʒigɐ	portuguese	noun	gigue	1
pizza	pitsa	portuguese	noun	pizza	1
vallenato	vajenatu	portuguese	noun	vallenato	1
salsa	salsɐ	portuguese	noun	salsa	1
cinema	sinɛmɐ	portuguese	noun	cinema	1
silhueta	silwetɐ	portuguese	noun	silhouette	1
espiritual	espiɾituwaw	portuguese	noun	spiritual	1
gongo	gõɡu	portuguese	noun	gong	1
lógica	lɔʒikɐ	portuguese	noun	logic	1
septeto	septetu	portuguese	noun	septet	1
filosofia	filozufja	portuguese	noun	philosophy	1
gueixa	ɡejʃa	portuguese	noun	geisha	1
golfinho	ɡolfiɲu	portuguese	noun	dolphin	1
iguana	iguɐnɐ	portuguese	noun	iguana	1
octeto	ɔktetu	portuguese	noun	octet	1
yin yang	jinjãŋ	portuguese	noun	yin_yang	1
interlúdio	ĩteɾludiu	portuguese	noun	interlude	1
problema	pɾoblema	portuguese	noun	problem	1
passacaglia	pasakaʎɐ	portuguese	noun	passacaglia	1
bergantim	bɛɾɡãtʃĩ	portuguese	noun	brigantine	1
soprano	sopɾanu	portuguese	noun	soprano	1
ska	skɐ	portuguese	noun	ska	1
violino	viulinu	portuguese	noun	violin	1
saquê	saki	portuguese	noun	sake	1
zouk	zuk	portuguese	noun	zouk	1
açúcar	asukaɾ	portuguese	noun	sugar	1
iglu	iglu	portuguese	noun	igloo	1
algoritmo	algɔɾitmu	portuguese	noun	algorithm	1
dueto	duetu	portuguese	noun	duet	1
computador	komputadoɾ	portuguese	noun	computer	1
wok	wɔk	portuguese	noun	wok	1
tundra	tũdɾɐ	portuguese	noun	tundra	1
tofu	tofu	portuguese	noun	tofu	1
oásis	oazis	portuguese	noun	oasis	1
sistema	sistema	portuguese	noun	system	1
cantata	kɐ̃tatɐ	portuguese	noun	cantata	1
hambúrguer	ɐ̃buɾgɛɾ	portuguese	noun	hamburger	1
corrente	kɔʁẽtʃi	portuguese	noun	courante	1
chinchila	ʃiɲʃilɐ	portuguese	noun	chinchilla	1
kendô	kẽdo	portuguese	noun	kendo	1
safári	safɐɾi	portuguese	noun	safari	1
calipso	kalipsu	portuguese	noun	calypso	1
salmo	sawmu	portuguese	noun	psalm	1
hip hop	hiphɔp	portuguese	noun	hip_hop	1
concerto	kõseʁtu	portuguese	noun	concerto	1
zeitgeist	tsaɪtɡaɪst	portuguese	noun	zeitgeist	1
variação	vaɾjasãw	portuguese	noun	variation	1
helicóptero	ɛlikoptɛɾu	portuguese	noun	helicopter	1
tango	tãɡu	portuguese	noun	tango	1
tsunami	tsunami	portuguese	noun	tsunami	1
capela	kapɛlɐ	portuguese	noun	cappella	1
vodu	vodu	portuguese	noun	voodoo	1
jota	ʒotɐ	portuguese	noun	jota	1
bourrée	buʁe	portuguese	noun	bourree	1
cancan	kɐ̃kɐ̃	portuguese	noun	cancan	1
zebra	zebɾa	portuguese	noun	zebra	1
magnata	maɲɲatɐ	portuguese	noun	tycoon	1
lámen	lamẽ	portuguese	noun	ramen	1
coro	koɾu	portuguese	noun	chorus	1
lagoa	laɡɔɐ	portuguese	noun	lagoon	1
comédia	komɛdʒiɐ	portuguese	noun	comedy	1
cabaré	kɐbaɾe	portuguese	noun	cabaret	1
balé	bale	portuguese	noun	ballet	1
ópera	ɔpɛɾa	portuguese	noun	opera	1
anime	anime	portuguese	noun	anime	1
cânion	kɐ̃njõ	portuguese	noun	canyon	1
legato	leɡatu	portuguese	noun	legato	1
ginkgo	gĩɡu	portuguese	noun	ginkgo	1
quimono	kimonu	portuguese	noun	kimono	1
burrito	buʁitu	portuguese	noun	burrito	1
balada	baladɐ	portuguese	noun	ballad	1
galeão	ɡaleɐ̃w	portuguese	noun	galleon	1
largo	laɾɡu	portuguese	noun	largo	1
nacho	naʃu	portuguese	noun	nacho	1
método	mɛtodu	portuguese	noun	method	1
sardana	saɾdanɐ	portuguese	noun	sardana	1
sevillana	seviʎɐnɐ	portuguese	noun	sevillana	1
adágio	adaʒiu	portuguese	noun	adagio	1
uísque	wiski	portuguese	noun	whiskey	1
funk	fũk	portuguese	noun	funk	1
ária	áriɐ	portuguese	noun	aria	1
democracia	demokɾasja	portuguese	noun	democracy	1
girafa	ʒiɾafɐ	portuguese	noun	giraffe	1
savana	savɐnɐ	portuguese	noun	savanna	1
composição	kõpozisãw	portuguese	noun	composition	1
cadeira	kadejɾa	portuguese	noun	chair	0
caneta	kaneta	portuguese	noun	pen	0
atrás	atɾas	portuguese	function	behind	0
papel	papɛw	portuguese	noun	paper	0
jardim de infância	ʒaʁdʒĩdʒĩfãsiɐ	portuguese	noun	kindergarten	0
perto	peʁtu	portuguese	function	near	0
exemplo	iʃsẽplu	portuguese	noun	example	0
super	supeɾ	portuguese	noun	uber	0
dançar	dɐ̃saɾ	portuguese	verb	dance	0
tomar	tomɐʁ	portuguese	verb	take	0
tempo	tẽpu	portuguese	noun	time	0
o que	uki	portuguese	function	what	0
presidente	pɾezidẽtʃi	portuguese	noun	president	0
internacional	ĩtɛʁnasjõnaw	portuguese	noun	international	0
mesa	meza	portuguese	noun	table	0
canção	kɐ̃sɐ̃w	portuguese	noun	chanson	0
nosso	nɔsu	portuguese	function	our	0
camisa	kamiza	portuguese	noun	shirt	0
ensinar	ẽzinaɾ	portuguese	verb	teach	0
objeto	obʒetu	portuguese	noun	object	0
escuna	eskunɐ	portuguese	noun	schooner	0
depois	dɨpojs	portuguese	function	after	0
irmão	iʁmɐ̃w̃	portuguese	noun	brother	0
deixar cair	dejʃaʁkajɾ	portuguese	verb	drop	0
em torno de	ẽtoɾnudʒi	portuguese	function	around	0
quem	kẽj	portuguese	function	who	0
limpar	lĩpaɾ	portuguese	adjective	clean	0
house	haus	portuguese	noun	house	0
sentar	sẽtaɾ	portuguese	verb	sit	0
soneca	sonesɐ	portuguese	noun	siesta	0
só	sɔ	portuguese	adjective	only	0
carro	kaʁu	portuguese	noun	car	0
flor	floʁ	portuguese	noun	flower	0
brincar	bɾĩkaɾ	portuguese	verb	play	0
olhar	oʎaʁ	portuguese	verb	look	0
cão	kãw	portuguese	noun	dog	0
reunião	ʁeunjãw	portuguese	noun	meeting	0
interesse	ĩtɛɾɛsi	portuguese	noun	interest	0
isto	istu	portuguese	function	this	0
como	komu	portuguese	function	like	0
fazer	fazeɾ	portuguese	verb	make	0
nome	nomi	portuguese	noun	name	0
sobre	sobɾi	portuguese	function	over	0
contra	kõtɾɐ	portuguese	function	against	0
bem	bẽj	portuguese	adjective	well	0
cruzador	kɾuzadoɾ	portuguese	noun	cruiser	0
lentamente	lẽtamẽtʃi	portuguese	adverb	slowly	0
geleira	ʒelɐjɾɐ	portuguese	noun	glacier	0
praia	pɾajɐ	portuguese	noun	beach	0
muito	muito	portuguese	adverb	very	0
embora	ẽboɾɐ	portuguese	function	although	0
chuva	ʃuva	portuguese	noun	rain	0
mostrar	moʃtɾaʁ	portuguese	verb	show	0
justiça	ʒuʃsɐ	portuguese	noun	justice	0
cair	kajɾ	portuguese	verb	fall	0
nós	nɔjs	portuguese	function	we	0
luz	luʒ	portuguese	noun	light	0
ver	veʁ	portuguese	verb	see	0
pessoa	pesoɐ	portuguese	noun	person	0
cume	kumɨ	portuguese	noun	summit	0
artista	aɾtʃistɐ	portuguese	noun	artist	0
deixar	dejʃaʁ	portuguese	verb	let	0
cama	kama	portuguese	noun	bed	0
nariz	naɾiz	portuguese	noun	nose	0
currículo	kuʁikulu	portuguese	noun	résumé	0
mas	mas	portuguese	function	but	0
rápido	ʁapidu	portuguese	adjective	fast	0
mexilhão	meʃiʎɐ̃w	portuguese	noun	mussel	0
ligação	ligasãw	portuguese	noun	liaison	0
memória	memoɾjɐ	portuguese	noun	memory	0
ter	teɾ	portuguese	verb	have	0
função	fũsãw	portuguese	noun	function	0
pôr	poɾ	portuguese	verb	lay	0
dever	devɛʁ	portuguese	verb	must	0
contar	kõtaɾ	portuguese	verb	count	0
isso	isu	portuguese	function	it	0
vender	vẽdeʁ	portuguese	verb	sell	0
matar	mataʁ	portuguese	verb	kill	0
seguir	seɡiɾ	portuguese	verb	follow	0
doutor	doutoɾ	portuguese	noun	doctor	0
forte	fɔɾtʃi	portuguese	adjective	strong	0
universidade	univeɾsidadʒi	portuguese	noun	university	0
estabelecer	istabeɫeseʁ	portuguese	verb	set	0
rochedo	ʁoʃedu	portuguese	noun	boulder	0
cheio	ʃeju	portuguese	adjective	full	0
amor	amoɾ	portuguese	verb	love	0
braço	bɾasu	portuguese	noun	arm	0
como	komu	portuguese	function	as	0
porto	poɾtu	portuguese	noun	harbor	0
vir	viɾ	portuguese	verb	come	0
fresco	fɾesku	portuguese	adjective	cool	0
triste	tɾistʃi	portuguese	adjective	sad	0
cachorro	kaʃoʁu	portuguese	noun	dog	0
cavar	kavaɾ	portuguese	verb	dig	0
discurso	diskuʁsu	portuguese	noun	spiel	0
monte	mõtʃi	portuguese	noun	butte	0
assim	asĩ	portuguese	function	so	0
amêijoa	amɛʒɔɐ	portuguese	noun	clam	0
qual	kwaɫ	portuguese	function	which	0
pequeno	pekenu	portuguese	adjective	small	0
encontrar	ẽkõtɾaɾ	portuguese	verb	find	0
se	si	portuguese	function	if	0
proibido	pɾojbidu	portuguese	verb	verboten	0
homem	omẽj	portuguese	noun	man	0
trabalhar	tɾabaʎaɾ	portuguese	verb	work	0
poder	podeɾ	portuguese	verb	can	0
outro	otʁu	portuguese	adjective	other	0
quente	kẽtʃi	portuguese	adjective	hot	0
aerodeslizador	aeɾodezliʒadoɾ	portuguese	noun	hovercraft	0
turista	tuɾistɐ	portuguese	noun	tourist	0
trazer	tɾazeɾ	portuguese	verb	bring	0
céu	sew	portuguese	noun	sky	0
cortar	koʁtaɾ	portuguese	verb	cut	0
então	ẽtãw	portuguese	function	then	0
pode	podʒi	portuguese	verb	may	0
cidade	sidadʒi	portuguese	noun	city	0
porta	pɔɾta	portuguese	noun	door	0
longe	lõɡi	portuguese	adjective	far	0
vermelho	veʁmeʎu	portuguese	adjective	red	0
eram	eɾɐ̃j	portuguese	verb	were	0
ciência	siẽsjɐ	portuguese	noun	science	0
gênero	ʒɛnɛɾu	portuguese	noun	genre	0
trabalho	tɾabaʎu	portuguese	noun	work	0
casa	kazɐ	portuguese	noun	home	0
estrada	estɾada	portuguese	noun	road	0
dois	dojs	portuguese	adjective	two	0
fora	fɔɾa	portuguese	function	out	0
para	paɾa	portuguese	function	to	0
religião	ʁeliʒãw	portuguese	noun	religion	0
já	ʒa	portuguese	adverb	already	0
segurar	seguʁaʁ	portuguese	verb	hold	0
tempestade	tẽpɛʃtadʒi	portuguese	noun	storm	0
centro	sẽtɾu	portuguese	noun	center	0
lembrança	lẽbɾãsɐ	portuguese	noun	souvenir	0
ouvir	owviɾ	portuguese	verb	listen	0
último	ultimu	portuguese	adjective	last	0
bandido	bɐ̃didu	portuguese	noun	thug	0
comprar	kõpɾaɾ	portuguese	verb	buy	0
camarão	kamaɾãw	portuguese	noun	shrimp	0
de	dʒi	portuguese	function	of	0
professor	pɾofɛsoɾ	portuguese	noun	teacher	0
praça	pɾasɐ	portuguese	noun	plaza	0
lá	la	portuguese	function	there	0
caminhar	kaminjaʁ	portuguese	verb	walk	0
cobrir	kubɾiɾ	portuguese	verb	cover	0
vontade	võtadʒi	portuguese	verb	will	0
estudante	istudɐ̃tʃi	portuguese	noun	student	0
montanha	mõtɐɲɐ	portuguese	noun	mountain	0
rádio	ʁadʒju	portuguese	noun	radio	0
informação	ifoɾmasãw	portuguese	noun	information	0
mapa	mapɐ	portuguese	noun	map	0
água-viva	agwavivɐ	portuguese	noun	jellyfish	0
não	nãw	portuguese	function	no	0
família	famiʎɐ	portuguese	noun	family	0
cinco	sĩku	portuguese	adjective	five	0
desfiladeiro	dezfiladɐju	portuguese	noun	gorge	0
corpo	kɔɾpu	portuguese	noun	body	0
natural	natuɾaw	portuguese	noun	natural	0
telhado	teʎadu	portuguese	noun	roof	0
folk	fɔlk	portuguese	noun	folk	0
opinião	opinjãw	portuguese	noun	opinion	0
medo	medu	portuguese	noun	fear	0
novo	novu	portuguese	adjective	new	0
gato	gatu	portuguese	noun	cat	0
profundo	pɾofũdu	portuguese	adjective	deep	0
direito	dʒiɾeitu	portuguese	adjective	right	0
escola	eskɔlɐ	portuguese	noun	school	0
entre	ẽtɾi	portuguese	function	between	0
liderar	lideʁaʁ	portuguese	verb	lead	0
encontrar	ẽkõtʁaʁ	portuguese	verb	meet	0
pote	poti	portuguese	noun	jar	0
onde	õdʒi	portuguese	function	where	0
borda	bɔɾdɐ	portuguese	function	edge	0
que	ki	portuguese	function	than	0
parede	paɾedʒi	portuguese	noun	wall	0
cantar	kɐ̃taɾ	portuguese	verb	sing	0
encher	ẽʃeɾ	portuguese	verb	fill	0
vigilante	viʒilɐ̃tʃi	portuguese	noun	vigilante	0
ouvir	owviʁ	portuguese	verb	hear	0
moderno	mɔdɛɾnu	portuguese	noun	modern	0
rum	ʁũ	portuguese	noun	rum	0
cavalo-marinho	kavalumaɾiɲu	portuguese	noun	seahorse	0
seco	seku	portuguese	adjective	dry	0
eles	ɛlis	portuguese	function	them	0
poderia	podɛɾja	portuguese	verb	might	0
gim	ʒĩ	portuguese	noun	gin	0
escalar	eskalaɾ	portuguese	verb	climb	0
coral	kɔɾaw	portuguese	noun	coral	0
penhasco	peɲasku	portuguese	noun	cliff	0
animal	animaw	portuguese	noun	animal	0
planta	plɐ̃tɐ	portuguese	noun	plant	0
para	paɾa	portuguese	function	for	0
puxar	puʃaʁ	portuguese	verb	pull	0
voar	voaɾ	portuguese	verb	fly	0
tubarão	tubaɾãw	portuguese	noun	shark	0
inteligência	iteliʒẽsjɐ	portuguese	noun	intelligence	0
grande	ɡɾɐ̃dʒi	portuguese	adjective	big	0
feliz	feliz	portuguese	adjective	happy	0
para cima	paɾasizɐ	portuguese	function	up	0
mãe	mãj	portuguese	noun	mother	0
kizomba	kizõmbɐ	portuguese	noun	kizomba	0
chão	ʃãw	portuguese	noun	floor	0
barcaça	baɾkasɐ	portuguese	noun	barge	0
planalto	plɐnaltu	portuguese	noun	plateau	0
enseada	ẽseadɐ	portuguese	noun	cove	0
pequeno	pekenu	portuguese	adjective	little	0
qualquer	kwawkeɾ	portuguese	function	any	0
árvore	aʁvoɾi	portuguese	noun	tree	0
caminho	kɐmiɲu	portuguese	noun	way	0
caçar	kasar	portuguese	verb	hunt	0
imitação	imitɐsɐ̃w̃	portuguese	noun	ersatz	0
escuro	eskuɾu	portuguese	adjective	dark	0
em	ẽ	portuguese	function	on	0
cedo	sedu	portuguese	adverb	early	0
ser	seɾ	portuguese	verb	be	0
chamar	ʃamaɾ	portuguese	verb	call	0
esperança	espeɾɐ̃sɐ	portuguese	noun	hope	0
bom	bõ	portuguese	adjective	good	0
terra	teʁa	portuguese	noun	earth	0
disco	disku	portuguese	noun	disco	0
recife	ʁesifɨ	portuguese	noun	reef	0
como	komu	portuguese	function	how	0
um	ũ	portuguese	adjective	one	0
dar	daɾ	portuguese	verb	give	0
fim	fĩ	portuguese	noun	end	0
queimar	kejmaɾ	portuguese	verb	burn	0
fogo	fogu	portuguese	noun	fire	0
irmã	iʁmãj	portuguese	noun	sister	0
gentil	ʒẽtʃiw	portuguese	adjective	kind	0
apanhar	apaɲaɾ	portuguese	verb	catch	0
fachada	faʃada	portuguese	noun	façade	0
responder	ʁespõdeɾ	portuguese	verb	answer	0
costas	kɔʃtɐs	portuguese	noun	back	0
para baixo	paɾabaiʃu	portuguese	function	down	0
sentir	sẽtʃiɾ	portuguese	verb	feel	0
sentar-se	sẽtaʁsi	portuguese	verb	sit	0
escrever	iskɾeveɾ	portuguese	verb	write	0
debaixo	dʒibajʃu	portuguese	function	under	0
alga marinha	aɫɡɐmaɾiɲɐ	portuguese	noun	seaweed	0
leite	lejti	portuguese	noun	milk	0
comida	komidɐ	portuguese	noun	food	0
colchão	kuʎɐ̃w̃	portuguese	noun	mattress	0
preto	pɾetu	portuguese	adjective	black	0
quebrar	kebɾaɾ	portuguese	verb	break	0
cais	kajʃ	portuguese	noun	wharf	0
ambos	ãbus	portuguese	function	both	0
ler	leɾ	portuguese	verb	read	0
valsa	vawzɐ	portuguese	noun	waltz	0
por que	puɾki	portuguese	function	why	0
água	aɡwa	portuguese	noun	water	0
correr	koʁeʁ	portuguese	verb	run	0
fado	fadu	portuguese	noun	fado	0
com	kõ	portuguese	function	with	0
massa	masɐ	portuguese	noun	pasta	0
tu	tu	portuguese	function	you	0
mulher	muʎɛɾ	portuguese	noun	woman	0
